key;rule;severity;component;project;hash;status;effort;debt;creation_date;update_date;close_date;type;resolution;assignee
AXelesL6btYYmN5cwm1o;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/default_brave_shields_page/default_brave_shields_browser_proxy.js;brave_brave-core;7f9102020234b74332df29b8a40ba30c;CLOSED;5min;5min;2018-09-26T19:51:19+0200;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;bbondy@github
AYEhT8IzCGypHPW1DPB9;javascript:S905;MAJOR;brave_brave-core:browser/resources/settings/default_brave_shields_page/default_brave_shields_page.ts;brave_brave-core;bab13235521fe34f6f480c7a939e7a8e;CLOSED;10min;10min;2018-09-26T19:51:19+0200;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;BUG;FIXED;bbondy@github
AXCqlSlpsJcONJe09tay;Web:S5254;MAJOR;brave_brave-core:components/brave_webtorrent/extension/brave_webtorrent.html;brave_brave-core;166248a6129a1e4370d20adc2d4c23f3;OPEN;2min;2min;2018-08-30T23:20:50+0200;2021-12-02T13:02:11+0100;;BUG;;
AXCqlSibsJcONJe09tax;Web:S5254;MAJOR;brave_brave-core:components/brave_adblock_ui/brave_adblock.html;brave_brave-core;166248a6129a1e4370d20adc2d4c23f3;OPEN;2min;2min;2018-07-05T16:15:39+0200;2021-12-02T13:02:11+0100;;BUG;;
AXCqlSfpsJcONJe09tav;Web:S5254;MAJOR;brave_brave-core:components/brave_welcome_ui/brave_welcome.html;brave_brave-core;166248a6129a1e4370d20adc2d4c23f3;OPEN;2min;2min;2018-07-05T16:15:38+0200;2021-12-02T13:02:11+0100;;BUG;;
AXelersgbtYYmN5cwmyj;javascript:S1135;INFO;brave_brave-core:build/commands/lib/config.js;brave_brave-core;ff62286982a11fa60c43b38d0acf3615;OPEN;0min;0min;2018-06-22T23:19:33+0200;2021-06-30T12:30:32+0200;;CODE_SMELL;;bbondy@github
AX_VkfcOa0k3Hx8XNri_;python:S1172;MAJOR;brave_brave-core:script/lib/helpers.py;brave_brave-core;564f848bb02caaf15205a653e69cd373;OPEN;5min;5min;2018-06-22T20:22:45+0200;2022-03-29T14:02:38+0200;;CODE_SMELL;;
AXJWId0Lw1GFd-OGLlxJ;python:S2208;CRITICAL;brave_brave-core:script/test/__main__.py;brave_brave-core;4524ac369a847b6036412c8544c47d31;OPEN;5min;5min;2018-06-22T20:22:45+0200;2020-05-27T14:31:29+0200;;CODE_SMELL;;
AXJWId0Lw1GFd-OGLlxK;python:S2208;CRITICAL;brave_brave-core:script/test/__main__.py;brave_brave-core;6c3929729e13394b28205c6d84a990d9;OPEN;5min;5min;2018-06-22T20:22:45+0200;2020-05-27T14:31:29+0200;;CODE_SMELL;;
AXJWId0Lw1GFd-OGLlxL;python:S2208;CRITICAL;brave_brave-core:script/test/__main__.py;brave_brave-core;383e6e761a63c2ebe1bea16cea2ef89f;OPEN;5min;5min;2018-06-22T20:22:45+0200;2020-05-27T14:31:29+0200;;CODE_SMELL;;
AXCqlStpsJcONJe09tcO;python:PrintStatementUsage;MAJOR;brave_brave-core:script/test/__main__.py;brave_brave-core;b80eeae122fd45f790ace6090213fe32;OPEN;5min;5min;2018-06-22T20:22:45+0200;2020-03-05T13:01:18+0100;;CODE_SMELL;;
AXCqlStesJcONJe09tcN;python:PrintStatementUsage;MAJOR;brave_brave-core:script/test/test_helpers.py;brave_brave-core;b80eeae122fd45f790ace6090213fe32;OPEN;5min;5min;2018-06-22T20:22:45+0200;2020-03-05T13:01:18+0100;;CODE_SMELL;;
AXObQZbIH4vouwHhhPg9;javascript:S1788;MAJOR;brave_brave-core:build/commands/lib/createDist.js;brave_brave-core;979f7ed838cfaecf7e35f67fbd956fd7;OPEN;20min;20min;2018-06-06T06:11:38+0200;2021-05-03T14:01:56+0200;;CODE_SMELL;;
AXObQZd-H4vouwHhhPhE;javascript:S1788;MAJOR;brave_brave-core:build/commands/lib/test.js;brave_brave-core;af087da73c80a1d7ae69eaa9c4d18b6d;OPEN;20min;20min;2018-06-04T17:17:16+0200;2021-05-03T14:01:56+0200;;CODE_SMELL;;
AXCqlTLJsJcONJe09tyk;python:S1542;MAJOR;brave_brave-core:build/mac/tweak_info_plist.py;brave_brave-core;021b6e622b58a87ef7d17145b988f590;OPEN;10min;10min;2018-05-17T01:21:11+0200;2021-05-03T14:01:56+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tyI;python:S3776;CRITICAL;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;5ab311b645592cab253df96a90cf4a47;OPEN;7min;7min;2018-02-14T18:18:03+0100;2022-07-21T08:52:53+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tx4;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;32a31bd27e81b57bae5d32c46baee147;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tx7;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;5ab1f5b9be233a636a1c1e1c921962d3;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tx8;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;f11139f849b8cd0972845b3cb69c2634;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tx9;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;bf24bf328952245f1f6fa83e2da4a742;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tx-;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;062257f2617cf786c6908e1db2f24910;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tx_;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;5325da4204355969a5bbf055df20979b;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tyB;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;29aba63013e4e443ed37af68484427c0;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tyH;python:S108;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;1a1dc91c907325c69271ddf0c944bc72;OPEN;5min;5min;2018-02-09T19:45:46+0100;2020-03-05T13:01:18+0100;;CODE_SMELL;;
AXCqlTKUsJcONJe09tyJ;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;5ab311b645592cab253df96a90cf4a47;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
AXCqlTKUsJcONJe09tyK;python:S1542;MAJOR;brave_brave-core:tools/posix/generate_breakpad_symbols.py;brave_brave-core;2366ba2424460b6bbb505d5a94cbbf8e;OPEN;10min;10min;2018-02-09T19:45:46+0100;2020-09-01T16:52:07+0200;;CODE_SMELL;;
